total_score,completed_tasks_count,incomplete_tasks_count,overdue_tasks_count,completion_rate,deadline_compliance_rate,total_work_time,total_break_time,efficiency,total_failed_attempts,tasks_with_failures_count,tasks,simulation_log,scheduler_name,experiment_id
3076,56,24,24,0.7,0.7,3252.1999999999994,315,0.9116954474097331,5,5,"{'total': 80, 'completed': [{'id': 60, 'score': 15, 'priority': 'LOW', 'difficulty': 1}, {'id': 41, 'score': 16, 'priority': 'LOW', 'difficulty': 1}, {'id': 49, 'score': 16, 'priority': 'LOW', 'difficulty': 1}, {'id': 11, 'score': 19, 'priority': 'LOW', 'difficulty': 2}, {'id': 16, 'score': 19, 'priority': 'LOW', 'difficulty': 1}, {'id': 37, 'score': 20, 'priority': 'LOW', 'difficulty': 3}, {'id': 39, 'score': 20, 'priority': 'LOW', 'difficulty': 1}, {'id': 30, 'score': 24, 'priority': 'LOW', 'difficulty': 1}, {'id': 70, 'score': 24, 'priority': 'LOW', 'difficulty': 2}, {'id': 13, 'score': 27, 'priority': 'LOW', 'difficulty': 1}, {'id': 72, 'score': 29, 'priority': 'LOW', 'difficulty': 1}, {'id': 73, 'score': 29, 'priority': 'LOW', 'difficulty': 1}, {'id': 57, 'score': 30, 'priority': 'LOW', 'difficulty': 3}, {'id': 64, 'score': 34, 'priority': 'LOW', 'difficulty': 1}, {'id': 51, 'score': 36, 'priority': 'LOW', 'difficulty': 1}, {'id': 15, 'score': 39, 'priority': 'LOW', 'difficulty': 3}, {'id': 77, 'score': 40, 'priority': 'LOW', 'difficulty': 1}, {'id': 7, 'score': 42, 'priority': 'LOW', 'difficulty': 2}, {'id': 74, 'score': 42, 'priority': 'LOW', 'difficulty': 3}, {'id': 52, 'score': 45, 'priority': 'LOW', 'difficulty': 1}, {'id': 65, 'score': 45, 'priority': 'LOW', 'difficulty': 2}, {'id': 32, 'score': 48, 'priority': 'LOW', 'difficulty': 2}, {'id': 18, 'score': 49, 'priority': 'LOW', 'difficulty': 1}, {'id': 27, 'score': 49, 'priority': 'LOW', 'difficulty': 1}, {'id': 14, 'score': 50, 'priority': 'LOW', 'difficulty': 3}, {'id': 33, 'score': 51, 'priority': 'LOW', 'difficulty': 1}, {'id': 26, 'score': 53, 'priority': 'LOW', 'difficulty': 1}, {'id': 38, 'score': 53, 'priority': 'LOW', 'difficulty': 1}, {'id': 68, 'score': 53, 'priority': 'LOW', 'difficulty': 1}, {'id': 6, 'score': 57, 'priority': 'LOW', 'difficulty': 2}, {'id': 40, 'score': 57, 'priority': 'LOW', 'difficulty': 1}, {'id': 12, 'score': 60, 'priority': 'LOW', 'difficulty': 1}, {'id': 75, 'score': 60, 'priority': 'LOW', 'difficulty': 2}, {'id': 69, 'score': 63, 'priority': 'LOW', 'difficulty': 1}, {'id': 53, 'score': 64, 'priority': 'LOW', 'difficulty': 1}, {'id': 8, 'score': 34, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 44, 'score': 34, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 10, 'score': 78, 'priority': 'LOW', 'difficulty': 1}, {'id': 19, 'score': 81, 'priority': 'LOW', 'difficulty': 1}, {'id': 36, 'score': 81, 'priority': 'LOW', 'difficulty': 1}, {'id': 54, 'score': 44, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 2, 'score': 85, 'priority': 'LOW', 'difficulty': 1}, {'id': 46, 'score': 85, 'priority': 'LOW', 'difficulty': 1}, {'id': 58, 'score': 50, 'priority': 'MEDIUM', 'difficulty': 3}, {'id': 71, 'score': 50, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 76, 'score': 87, 'priority': 'LOW', 'difficulty': 1}, {'id': 0, 'score': 95, 'priority': 'LOW', 'difficulty': 2}, {'id': 56, 'score': 70, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 23, 'score': 98, 'priority': 'LOW', 'difficulty': 1}, {'id': 59, 'score': 76, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 48, 'score': 106, 'priority': 'LOW', 'difficulty': 2}, {'id': 34, 'score': 107, 'priority': 'LOW', 'difficulty': 1}, {'id': 62, 'score': 94, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 5, 'score': 113, 'priority': 'LOW', 'difficulty': 1}, {'id': 21, 'score': 114, 'priority': 'LOW', 'difficulty': 1}, {'id': 17, 'score': 116, 'priority': 'LOW', 'difficulty': 1}], 'incomplete': [{'id': 1, 'score': 180, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 3, 'score': 96, 'priority': 'HIGH', 'difficulty': 1}, {'id': 4, 'score': 147, 'priority': 'HIGH', 'difficulty': 3}, {'id': 9, 'score': 116, 'priority': 'MEDIUM', 'difficulty': 1}, {'id': 20, 'score': 489, 'priority': 'HIGH', 'difficulty': 3}, {'id': 22, 'score': 270, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 24, 'score': 160, 'priority': 'LOW', 'difficulty': 3}, {'id': 25, 'score': 111, 'priority': 'HIGH', 'difficulty': 2}, {'id': 28, 'score': 224, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 29, 'score': 45, 'priority': 'HIGH', 'difficulty': 2}, {'id': 31, 'score': 117, 'priority': 'HIGH', 'difficulty': 3}, {'id': 35, 'score': 170, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 42, 'score': 169, 'priority': 'LOW', 'difficulty': 1}, {'id': 43, 'score': 132, 'priority': 'LOW', 'difficulty': 1}, {'id': 45, 'score': 180, 'priority': 'LOW', 'difficulty': 1}, {'id': 47, 'score': 137, 'priority': 'LOW', 'difficulty': 1}, {'id': 50, 'score': 135, 'priority': 'HIGH', 'difficulty': 3}, {'id': 55, 'score': 318, 'priority': 'HIGH', 'difficulty': 3}, {'id': 61, 'score': 69, 'priority': 'HIGH', 'difficulty': 2}, {'id': 63, 'score': 176, 'priority': 'MEDIUM', 'difficulty': 2}, {'id': 66, 'score': 236, 'priority': 'MEDIUM', 'difficulty': 3}, {'id': 67, 'score': 134, 'priority': 'LOW', 'difficulty': 3}, {'id': 78, 'score': 167, 'priority': 'LOW', 'difficulty': 1}, {'id': 79, 'score': 75, 'priority': 'HIGH', 'difficulty': 3}]}","[{'time': '2024-01-01T09:12:00', 'action': 'work', 'task_id': 60, 'duration': 12.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.8824969025845955}, {'time': '2024-01-01T09:24:48', 'action': 'work', 'task_id': 41, 'duration': 12.8, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.772337743280081}, {'time': '2024-01-01T09:40:48', 'action': 'work', 'task_id': 49, 'duration': 16.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.6759293862085684}, {'time': '2024-01-01T09:59:48', 'action': 'work', 'task_id': 11, 'duration': 19.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.5769498103804866}, {'time': '2024-01-01T10:18:48', 'action': 'work', 'task_id': 16, 'duration': 19.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.49246428767540973}, {'time': '2024-01-01T10:38:48', 'action': 'work', 'task_id': 37, 'duration': 20.0, 'completed': False, 'succeeded': False, 'failed_attempts': 1, 'difficulty': 3, 'concentration': 0.4168620196785084}, {'time': '2024-01-01T11:02:48', 'action': 'work', 'task_id': 37, 'duration': 24.0, 'completed': True, 'succeeded': True, 'failed_attempts': 1, 'difficulty': 3, 'concentration': 0.3528660814588489}, {'time': '2024-01-01T11:17:48', 'action': 'break', 'duration': 15}, {'time': '2024-01-01T11:33:48', 'action': 'work', 'task_id': 39, 'duration': 16.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.8464817248906141}, {'time': '2024-01-01T11:57:48', 'action': 'work', 'task_id': 30, 'duration': 24.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.6930406200864415}, {'time': '2024-01-01T12:21:48', 'action': 'work', 'task_id': 70, 'duration': 24.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.5674136687970038}, {'time': '2024-01-01T12:48:48', 'action': 'work', 'task_id': 13, 'duration': 27.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.453089017280169}, {'time': '2024-01-01T13:23:36', 'action': 'work', 'task_id': 72, 'duration': 34.8, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.3558189185373419}, {'time': '2024-01-01T13:38:36', 'action': 'break', 'duration': 15}, {'time': '2024-01-01T14:01:48', 'action': 'work', 'task_id': 73, 'duration': 23.200000000000003, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.7853179065634253}, {'time': '2024-01-01T14:31:48', 'action': 'work', 'task_id': 57, 'duration': 30.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 3, 'concentration': 0.611606200591592}, {'time': '2024-01-01T15:05:48', 'action': 'work', 'task_id': 64, 'duration': 34.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.4607037809989658}, {'time': '2024-01-01T15:49:00', 'action': 'work', 'task_id': 51, 'duration': 43.199999999999996, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.3412977553009937}, {'time': '2024-01-01T16:04:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-01T16:35:12', 'action': 'work', 'task_id': 15, 'duration': 31.200000000000003, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 3, 'concentration': 0.7225273536420722}, {'time': '2024-01-01T17:15:12', 'action': 'work', 'task_id': 77, 'duration': 40.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.5177134716305657}, {'time': '2024-01-02T09:50:24', 'action': 'work', 'task_id': 7, 'duration': 50.4, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.36482651734498667}, {'time': '2024-01-02T10:05:24', 'action': 'break', 'duration': 15}, {'time': '2024-01-02T10:39:00', 'action': 'work', 'task_id': 74, 'duration': 33.6, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 3, 'concentration': 0.7046880897187134}, {'time': '2024-01-02T11:24:00', 'action': 'work', 'task_id': 52, 'duration': 45.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.48432456895536247}, {'time': '2024-01-02T12:18:00', 'action': 'work', 'task_id': 65, 'duration': 54.0, 'completed': False, 'succeeded': False, 'failed_attempts': 1, 'difficulty': 2, 'concentration': 0.33287108369807955}, {'time': '2024-01-02T12:33:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-02T13:18:00', 'action': 'work', 'task_id': 65, 'duration': 45.0, 'completed': True, 'succeeded': True, 'failed_attempts': 1, 'difficulty': 2, 'concentration': 0.6872892787909722}, {'time': '2024-01-02T14:06:00', 'action': 'work', 'task_id': 32, 'duration': 48.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.4607037809989658}, {'time': '2024-01-02T15:04:48', 'action': 'work', 'task_id': 18, 'duration': 58.8, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.30625618134802807}, {'time': '2024-01-02T15:19:48', 'action': 'break', 'duration': 15}, {'time': '2024-01-02T16:08:48', 'action': 'work', 'task_id': 27, 'duration': 49.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.6647572561352943}, {'time': '2024-01-02T16:58:48', 'action': 'work', 'task_id': 14, 'duration': 50.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 3, 'concentration': 0.43823499246494924}, {'time': '2024-01-02T18:00:00', 'action': 'work', 'task_id': 33, 'duration': 61.199999999999996, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.2865047968601901}, {'time': '2024-01-03T09:15:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-03T10:08:00', 'action': 'work', 'task_id': 26, 'duration': 53.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.6429639210462974}, {'time': '2024-01-03T11:01:00', 'action': 'work', 'task_id': 38, 'duration': 53.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.4134026037672293}, {'time': '2024-01-03T12:04:36', 'action': 'work', 'task_id': 68, 'duration': 63.599999999999994, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.2658029590889266}, {'time': '2024-01-03T12:19:36', 'action': 'break', 'duration': 15}, {'time': '2024-01-03T13:16:36', 'action': 'work', 'task_id': 6, 'duration': 57.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.6218850564650201}, {'time': '2024-01-03T14:25:00', 'action': 'work', 'task_id': 40, 'duration': 68.39999999999999, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.38674102345450123}, {'time': '2024-01-03T14:40:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-03T15:40:00', 'action': 'work', 'task_id': 12, 'duration': 60.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.6065306597126334}, {'time': '2024-01-03T16:52:00', 'action': 'work', 'task_id': 75, 'duration': 72.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.36787944117144233}, {'time': '2024-01-03T17:07:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-04T10:03:00', 'action': 'work', 'task_id': 69, 'duration': 63.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.5915553643668151}, {'time': '2024-01-04T11:19:48', 'action': 'work', 'task_id': 53, 'duration': 76.8, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.34703371813667144}, {'time': '2024-01-04T11:34:48', 'action': 'break', 'duration': 15}, {'time': '2024-01-04T11:48:24', 'action': 'work', 'task_id': 8, 'duration': 13.600000000000001, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.8679105117779464}, {'time': '2024-01-04T12:02:00', 'action': 'work', 'task_id': 44, 'duration': 13.600000000000001, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.7532686564546568}, {'time': '2024-01-04T13:35:36', 'action': 'work', 'task_id': 10, 'duration': 93.6, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.39324072086859824}, {'time': '2024-01-04T13:50:36', 'action': 'break', 'duration': 15}, {'time': '2024-01-04T15:11:36', 'action': 'work', 'task_id': 19, 'duration': 81.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.5091564206075492}, {'time': '2024-01-04T16:48:48', 'action': 'work', 'task_id': 36, 'duration': 97.2, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.2592402606458915}, {'time': '2024-01-04T17:03:48', 'action': 'break', 'duration': 15}, {'time': '2024-01-05T09:17:36', 'action': 'work', 'task_id': 54, 'duration': 17.6, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.8324906126116027}, {'time': '2024-01-05T10:42:36', 'action': 'work', 'task_id': 2, 'duration': 85.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.40997189653623833}, {'time': '2024-01-05T12:24:36', 'action': 'work', 'task_id': 46, 'duration': 102.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.20189651799465538}, {'time': '2024-01-05T12:39:36', 'action': 'break', 'duration': 15}, {'time': '2024-01-05T12:59:36', 'action': 'work', 'task_id': 58, 'duration': 20.0, 'completed': False, 'succeeded': False, 'failed_attempts': 1, 'difficulty': 3, 'concentration': 0.8119363461506349}, {'time': '2024-01-05T13:24:36', 'action': 'work', 'task_id': 58, 'duration': 25.0, 'completed': True, 'succeeded': True, 'failed_attempts': 1, 'difficulty': 3, 'concentration': 0.6592406302004438}, {'time': '2024-01-05T13:49:36', 'action': 'work', 'task_id': 71, 'duration': 25.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.5352614285189903}, {'time': '2024-01-05T15:34:00', 'action': 'work', 'task_id': 76, 'duration': 104.39999999999999, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.2592402606458915}, {'time': '2024-01-05T15:49:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-05T17:24:00', 'action': 'work', 'task_id': 0, 'duration': 95.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.453089017280169}, {'time': '2024-01-06T09:42:00', 'action': 'work', 'task_id': 56, 'duration': 42.0, 'completed': False, 'succeeded': False, 'failed_attempts': 1, 'difficulty': 2, 'concentration': 0.3384654251067422}, {'time': '2024-01-06T09:57:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-06T10:25:00', 'action': 'work', 'task_id': 56, 'duration': 28.0, 'completed': True, 'succeeded': True, 'failed_attempts': 1, 'difficulty': 2, 'concentration': 0.7470175003104326}, {'time': '2024-01-06T12:22:36', 'action': 'work', 'task_id': 23, 'duration': 117.6, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.3301086839854889}, {'time': '2024-01-06T12:37:36', 'action': 'break', 'duration': 15}, {'time': '2024-01-06T13:08:00', 'action': 'work', 'task_id': 59, 'duration': 30.400000000000002, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.728573572511393}, {'time': '2024-01-06T15:15:12', 'action': 'work', 'task_id': 48, 'duration': 127.19999999999999, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 2, 'concentration': 0.30119421191220214}, {'time': '2024-01-06T15:30:12', 'action': 'break', 'duration': 15}, {'time': '2024-01-06T17:17:12', 'action': 'work', 'task_id': 34, 'duration': 107.0, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.40997189653623833}, {'time': '2024-01-07T09:56:24', 'action': 'work', 'task_id': 62, 'duration': 56.4, 'completed': False, 'succeeded': False, 'failed_attempts': 1, 'difficulty': 2, 'concentration': 0.2771120523885023}, {'time': '2024-01-07T10:11:24', 'action': 'break', 'duration': 15}, {'time': '2024-01-07T10:58:24', 'action': 'work', 'task_id': 62, 'duration': 47.0, 'completed': True, 'succeeded': True, 'failed_attempts': 1, 'difficulty': 2, 'concentration': 0.6759293862085684}, {'time': '2024-01-07T13:14:00', 'action': 'work', 'task_id': 5, 'duration': 135.6, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.26359713811572677}, {'time': '2024-01-07T13:29:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-07T15:45:48', 'action': 'work', 'task_id': 21, 'duration': 136.79999999999998, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.38674102345450123}, {'time': '2024-01-07T16:00:48', 'action': 'break', 'duration': 15}, {'time': '2024-01-07T18:20:00', 'action': 'work', 'task_id': 17, 'duration': 139.2, 'completed': True, 'succeeded': True, 'failed_attempts': 0, 'difficulty': 1, 'concentration': 0.38034875658925854}]",deadline_scheduler,0
