total_score,completed_tasks_count,incomplete_tasks_count,overdue_tasks_count,completion_rate,deadline_compliance_rate,total_work_time,total_break_time,efficiency,tasks,simulation_log,scheduler_name,experiment_id
4173,64,16,16,0.8,0.8,3325.6,315,0.9134758006921936,"{'total': 80, 'completed': [{'id': 21, 'score': 16, 'priority': 'LOW'}, {'id': 36, 'score': 16, 'priority': 'LOW'}, {'id': 11, 'score': 17, 'priority': 'LOW'}, {'id': 31, 'score': 17, 'priority': 'LOW'}, {'id': 72, 'score': 20, 'priority': 'LOW'}, {'id': 77, 'score': 20, 'priority': 'LOW'}, {'id': 44, 'score': 23, 'priority': 'LOW'}, {'id': 17, 'score': 24, 'priority': 'LOW'}, {'id': 54, 'score': 25, 'priority': 'LOW'}, {'id': 25, 'score': 27, 'priority': 'LOW'}, {'id': 33, 'score': 30, 'priority': 'LOW'}, {'id': 74, 'score': 34, 'priority': 'LOW'}, {'id': 24, 'score': 36, 'priority': 'LOW'}, {'id': 41, 'score': 42, 'priority': 'LOW'}, {'id': 66, 'score': 42, 'priority': 'LOW'}, {'id': 8, 'score': 43, 'priority': 'LOW'}, {'id': 16, 'score': 43, 'priority': 'LOW'}, {'id': 58, 'score': 43, 'priority': 'LOW'}, {'id': 15, 'score': 44, 'priority': 'LOW'}, {'id': 76, 'score': 44, 'priority': 'LOW'}, {'id': 56, 'score': 46, 'priority': 'LOW'}, {'id': 48, 'score': 47, 'priority': 'LOW'}, {'id': 55, 'score': 47, 'priority': 'LOW'}, {'id': 14, 'score': 48, 'priority': 'LOW'}, {'id': 23, 'score': 48, 'priority': 'LOW'}, {'id': 71, 'score': 48, 'priority': 'LOW'}, {'id': 61, 'score': 49, 'priority': 'LOW'}, {'id': 9, 'score': 50, 'priority': 'LOW'}, {'id': 20, 'score': 52, 'priority': 'LOW'}, {'id': 42, 'score': 55, 'priority': 'LOW'}, {'id': 68, 'score': 59, 'priority': 'LOW'}, {'id': 6, 'score': 61, 'priority': 'LOW'}, {'id': 10, 'score': 64, 'priority': 'LOW'}, {'id': 64, 'score': 65, 'priority': 'LOW'}, {'id': 2, 'score': 34, 'priority': 'MEDIUM'}, {'id': 22, 'score': 36, 'priority': 'MEDIUM'}, {'id': 65, 'score': 36, 'priority': 'MEDIUM'}, {'id': 19, 'score': 38, 'priority': 'MEDIUM'}, {'id': 27, 'score': 38, 'priority': 'MEDIUM'}, {'id': 18, 'score': 42, 'priority': 'MEDIUM'}, {'id': 34, 'score': 50, 'priority': 'MEDIUM'}, {'id': 32, 'score': 56, 'priority': 'MEDIUM'}, {'id': 70, 'score': 70, 'priority': 'MEDIUM'}, {'id': 52, 'score': 72, 'priority': 'MEDIUM'}, {'id': 79, 'score': 100, 'priority': 'LOW'}, {'id': 1, 'score': 86, 'priority': 'MEDIUM'}, {'id': 67, 'score': 86, 'priority': 'MEDIUM'}, {'id': 50, 'score': 98, 'priority': 'MEDIUM'}, {'id': 37, 'score': 102, 'priority': 'MEDIUM'}, {'id': 30, 'score': 106, 'priority': 'MEDIUM'}, {'id': 73, 'score': 113, 'priority': 'LOW'}, {'id': 39, 'score': 108, 'priority': 'MEDIUM'}, {'id': 26, 'score': 117, 'priority': 'LOW'}, {'id': 75, 'score': 114, 'priority': 'MEDIUM'}, {'id': 12, 'score': 116, 'priority': 'MEDIUM'}, {'id': 35, 'score': 120, 'priority': 'MEDIUM'}, {'id': 69, 'score': 123, 'priority': 'LOW'}, {'id': 60, 'score': 134, 'priority': 'MEDIUM'}, {'id': 3, 'score': 172, 'priority': 'MEDIUM'}, {'id': 13, 'score': 81, 'priority': 'HIGH'}, {'id': 29, 'score': 149, 'priority': 'LOW'}, {'id': 28, 'score': 120, 'priority': 'HIGH'}, {'id': 78, 'score': 164, 'priority': 'LOW'}, {'id': 0, 'score': 147, 'priority': 'HIGH'}], 'incomplete': [{'id': 4, 'score': 173, 'priority': 'LOW'}, {'id': 5, 'score': 177, 'priority': 'HIGH'}, {'id': 7, 'score': 254, 'priority': 'MEDIUM'}, {'id': 38, 'score': 384, 'priority': 'HIGH'}, {'id': 40, 'score': 171, 'priority': 'LOW'}, {'id': 43, 'score': 438, 'priority': 'HIGH'}, {'id': 45, 'score': 177, 'priority': 'HIGH'}, {'id': 46, 'score': 162, 'priority': 'HIGH'}, {'id': 47, 'score': 180, 'priority': 'HIGH'}, {'id': 49, 'score': 453, 'priority': 'HIGH'}, {'id': 51, 'score': 234, 'priority': 'MEDIUM'}, {'id': 53, 'score': 420, 'priority': 'HIGH'}, {'id': 57, 'score': 165, 'priority': 'HIGH'}, {'id': 59, 'score': 447, 'priority': 'HIGH'}, {'id': 62, 'score': 356, 'priority': 'MEDIUM'}, {'id': 63, 'score': 244, 'priority': 'MEDIUM'}]}","[{'time': '2024-01-01T09:12:48', 'action': 'work', 'task_id': 21, 'duration': 12.8, 'completed': True, 'concentration': 0.8751733190429475}, {'time': '2024-01-01T09:25:36', 'action': 'work', 'task_id': 36, 'duration': 12.8, 'completed': True, 'concentration': 0.7659283383646487}, {'time': '2024-01-01T09:42:36', 'action': 'work', 'task_id': 11, 'duration': 17.0, 'completed': True, 'concentration': 0.6647572561352943}, {'time': '2024-01-01T09:59:36', 'action': 'work', 'task_id': 31, 'duration': 17.0, 'completed': True, 'concentration': 0.5769498103804866}, {'time': '2024-01-01T10:19:36', 'action': 'work', 'task_id': 72, 'duration': 20.0, 'completed': True, 'concentration': 0.4883774706661871}, {'time': '2024-01-01T10:39:36', 'action': 'work', 'task_id': 77, 'duration': 20.0, 'completed': True, 'concentration': 0.4134026037672293}, {'time': '2024-01-01T11:07:12', 'action': 'work', 'task_id': 44, 'duration': 27.599999999999998, 'completed': True, 'concentration': 0.3412977553009937}, {'time': '2024-01-01T11:22:12', 'action': 'break', 'duration': 15}, {'time': '2024-01-01T11:41:24', 'action': 'work', 'task_id': 17, 'duration': 19.200000000000003, 'completed': True, 'concentration': 0.8187307530779818}, {'time': '2024-01-01T12:06:24', 'action': 'work', 'task_id': 54, 'duration': 25.0, 'completed': True, 'concentration': 0.6647572561352943}, {'time': '2024-01-01T12:33:24', 'action': 'work', 'task_id': 25, 'duration': 27.0, 'completed': True, 'concentration': 0.530819450562014}, {'time': '2024-01-01T13:03:24', 'action': 'work', 'task_id': 33, 'duration': 30.0, 'completed': True, 'concentration': 0.4134026037672293}, {'time': '2024-01-01T13:44:12', 'action': 'work', 'task_id': 74, 'duration': 40.8, 'completed': True, 'concentration': 0.3114032239145977}, {'time': '2024-01-01T13:59:12', 'action': 'break', 'duration': 15}, {'time': '2024-01-01T14:28:00', 'action': 'work', 'task_id': 24, 'duration': 28.8, 'completed': True, 'concentration': 0.7408182206817179}, {'time': '2024-01-01T15:10:00', 'action': 'work', 'task_id': 41, 'duration': 42.0, 'completed': True, 'concentration': 0.522045776761016}, {'time': '2024-01-01T16:00:24', 'action': 'work', 'task_id': 66, 'duration': 50.4, 'completed': True, 'concentration': 0.36787944117144233}, {'time': '2024-01-01T16:15:24', 'action': 'break', 'duration': 15}, {'time': '2024-01-01T16:58:24', 'action': 'work', 'task_id': 8, 'duration': 43.0, 'completed': True, 'concentration': 0.6988400894812683}, {'time': '2024-01-01T17:41:24', 'action': 'work', 'task_id': 16, 'duration': 43.0, 'completed': True, 'concentration': 0.4883774706661871}, {'time': '2024-01-02T09:51:36', 'action': 'work', 'task_id': 58, 'duration': 51.6, 'completed': True, 'concentration': 0.3412977553009937}, {'time': '2024-01-02T10:06:36', 'action': 'break', 'duration': 15}, {'time': '2024-01-02T10:50:36', 'action': 'work', 'task_id': 15, 'duration': 44.0, 'completed': True, 'concentration': 0.6930406200864415}, {'time': '2024-01-02T11:34:36', 'action': 'work', 'task_id': 76, 'duration': 44.0, 'completed': True, 'concentration': 0.4803053010897994}, {'time': '2024-01-02T12:29:48', 'action': 'work', 'task_id': 56, 'duration': 55.199999999999996, 'completed': True, 'concentration': 0.3273692086197276}, {'time': '2024-01-02T12:44:48', 'action': 'break', 'duration': 15}, {'time': '2024-01-02T13:31:48', 'action': 'work', 'task_id': 48, 'duration': 47.0, 'completed': True, 'concentration': 0.6759293862085684}, {'time': '2024-01-02T14:18:48', 'action': 'work', 'task_id': 55, 'duration': 47.0, 'completed': True, 'concentration': 0.45688053514029203}, {'time': '2024-01-02T15:16:24', 'action': 'work', 'task_id': 14, 'duration': 57.599999999999994, 'completed': True, 'concentration': 0.30625618134802807}, {'time': '2024-01-02T15:31:24', 'action': 'break', 'duration': 15}, {'time': '2024-01-02T16:19:24', 'action': 'work', 'task_id': 23, 'duration': 48.0, 'completed': True, 'concentration': 0.6703200460356393}, {'time': '2024-01-02T17:07:24', 'action': 'work', 'task_id': 71, 'duration': 48.0, 'completed': True, 'concentration': 0.44932896411722156}, {'time': '2024-01-03T09:58:48', 'action': 'work', 'task_id': 61, 'duration': 58.8, 'completed': True, 'concentration': 0.29869468928867837}, {'time': '2024-01-03T10:13:48', 'action': 'break', 'duration': 15}, {'time': '2024-01-03T11:03:48', 'action': 'work', 'task_id': 9, 'duration': 50.0, 'completed': True, 'concentration': 0.6592406302004438}, {'time': '2024-01-03T11:55:48', 'action': 'work', 'task_id': 20, 'duration': 52.0, 'completed': True, 'concentration': 0.4274149319487267}, {'time': '2024-01-03T13:01:48', 'action': 'work', 'task_id': 42, 'duration': 66.0, 'completed': True, 'concentration': 0.2702701314370209}, {'time': '2024-01-03T13:16:48', 'action': 'break', 'duration': 15}, {'time': '2024-01-03T14:15:48', 'action': 'work', 'task_id': 68, 'duration': 59.0, 'completed': True, 'concentration': 0.611606200591592}, {'time': '2024-01-03T15:29:00', 'action': 'work', 'task_id': 6, 'duration': 73.2, 'completed': True, 'concentration': 0.36787944117144233}, {'time': '2024-01-03T15:44:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-03T16:48:00', 'action': 'work', 'task_id': 10, 'duration': 64.0, 'completed': True, 'concentration': 0.5866462195100318}, {'time': '2024-01-03T18:06:00', 'action': 'work', 'task_id': 64, 'duration': 78.0, 'completed': True, 'concentration': 0.3412977553009937}, {'time': '2024-01-04T09:15:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-04T09:28:36', 'action': 'work', 'task_id': 2, 'duration': 13.600000000000001, 'completed': True, 'concentration': 0.8679105117779464}, {'time': '2024-01-04T09:43:00', 'action': 'work', 'task_id': 22, 'duration': 14.4, 'completed': True, 'concentration': 0.7470175003104326}, {'time': '2024-01-04T10:01:00', 'action': 'work', 'task_id': 65, 'duration': 18.0, 'completed': True, 'concentration': 0.6429639210462974}, {'time': '2024-01-04T10:20:00', 'action': 'work', 'task_id': 19, 'duration': 19.0, 'completed': True, 'concentration': 0.5488116360940264}, {'time': '2024-01-04T10:39:00', 'action': 'work', 'task_id': 27, 'duration': 19.0, 'completed': True, 'concentration': 0.46844652095263406}, {'time': '2024-01-04T11:04:12', 'action': 'work', 'task_id': 18, 'duration': 25.2, 'completed': True, 'concentration': 0.39324072086859824}, {'time': '2024-01-04T11:19:12', 'action': 'break', 'duration': 15}, {'time': '2024-01-04T11:39:12', 'action': 'work', 'task_id': 34, 'duration': 20.0, 'completed': True, 'concentration': 0.8119363461506349}, {'time': '2024-01-04T12:07:12', 'action': 'work', 'task_id': 32, 'duration': 28.0, 'completed': True, 'concentration': 0.6429639210462974}, {'time': '2024-01-04T12:42:12', 'action': 'work', 'task_id': 70, 'duration': 35.0, 'completed': True, 'concentration': 0.4803053010897994}, {'time': '2024-01-04T13:25:24', 'action': 'work', 'task_id': 52, 'duration': 43.199999999999996, 'completed': True, 'concentration': 0.3558189185373419}, {'time': '2024-01-04T13:40:24', 'action': 'break', 'duration': 15}, {'time': '2024-01-04T15:20:24', 'action': 'work', 'task_id': 79, 'duration': 100.0, 'completed': True, 'concentration': 0.4345982085070782}, {'time': '2024-01-04T16:12:00', 'action': 'work', 'task_id': 1, 'duration': 51.6, 'completed': True, 'concentration': 0.3037146509214855}, {'time': '2024-01-04T16:27:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-04T17:10:00', 'action': 'work', 'task_id': 67, 'duration': 43.0, 'completed': True, 'concentration': 0.6988400894812683}, {'time': '2024-01-05T09:49:00', 'action': 'work', 'task_id': 50, 'duration': 49.0, 'completed': True, 'concentration': 0.46455902036091146}, {'time': '2024-01-05T10:50:12', 'action': 'work', 'task_id': 37, 'duration': 61.199999999999996, 'completed': True, 'concentration': 0.3037146509214855}, {'time': '2024-01-05T11:05:12', 'action': 'break', 'duration': 15}, {'time': '2024-01-05T11:58:12', 'action': 'work', 'task_id': 30, 'duration': 53.0, 'completed': True, 'concentration': 0.6429639210462974}, {'time': '2024-01-05T14:13:48', 'action': 'work', 'task_id': 73, 'duration': 135.6, 'completed': True, 'concentration': 0.25074135398985803}, {'time': '2024-01-05T14:28:48', 'action': 'break', 'duration': 15}, {'time': '2024-01-05T15:22:48', 'action': 'work', 'task_id': 39, 'duration': 54.0, 'completed': True, 'concentration': 0.6376281516217733}, {'time': '2024-01-05T17:43:12', 'action': 'work', 'task_id': 26, 'duration': 140.4, 'completed': True, 'concentration': 0.24050846320834213}, {'time': '2024-01-06T09:15:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-06T10:12:00', 'action': 'work', 'task_id': 75, 'duration': 57.0, 'completed': True, 'concentration': 0.6218850564650201}, {'time': '2024-01-06T11:21:36', 'action': 'work', 'task_id': 12, 'duration': 69.6, 'completed': True, 'concentration': 0.3835315728763107}, {'time': '2024-01-06T11:36:36', 'action': 'break', 'duration': 15}, {'time': '2024-01-06T12:36:36', 'action': 'work', 'task_id': 35, 'duration': 60.0, 'completed': True, 'concentration': 0.6065306597126334}, {'time': '2024-01-06T15:04:12', 'action': 'work', 'task_id': 69, 'duration': 147.6, 'completed': True, 'concentration': 0.2176210568652329}, {'time': '2024-01-06T15:19:12', 'action': 'break', 'duration': 15}, {'time': '2024-01-06T16:26:12', 'action': 'work', 'task_id': 60, 'duration': 67.0, 'completed': True, 'concentration': 0.572161872742083}, {'time': '2024-01-06T18:09:24', 'action': 'work', 'task_id': 3, 'duration': 103.2, 'completed': True, 'concentration': 0.27943096822140734}, {'time': '2024-01-07T09:15:00', 'action': 'break', 'duration': 15}, {'time': '2024-01-07T09:36:36', 'action': 'work', 'task_id': 13, 'duration': 21.6, 'completed': True, 'concentration': 0.7985162187593771}, {'time': '2024-01-07T12:35:24', 'action': 'work', 'task_id': 29, 'duration': 178.79999999999998, 'completed': True, 'concentration': 0.23069318225496285}, {'time': '2024-01-07T12:50:24', 'action': 'break', 'duration': 15}, {'time': '2024-01-07T13:22:24', 'action': 'work', 'task_id': 28, 'duration': 32.0, 'completed': True, 'concentration': 0.7165313105737893}, {'time': '2024-01-07T16:39:12', 'action': 'work', 'task_id': 78, 'duration': 196.79999999999998, 'completed': True, 'concentration': 0.2}, {'time': '2024-01-07T16:54:12', 'action': 'break', 'duration': 15}, {'time': '2024-01-07T17:43:12', 'action': 'work', 'task_id': 0, 'duration': 49.0, 'completed': True, 'concentration': 0.6647572561352943}]",deadline_scheduler,0
