# 強化学習モデル学習統計

学習日時: 2026年02月08日 22:09:52
学習エピソード数: 5000
最終平均報酬: 3903.91
Q-tableサイズ: 1099 状態

## エピソードごとの報酬推移
エピソード 1: 3087.60
エピソード 10: 2326.40
エピソード 20: 2399.10
エピソード 30: 3162.60
エピソード 40: 5416.10
エピソード 50: 7249.50
エピソード 60: 2988.30
エピソード 70: 3191.20
エピソード 80: 3749.70
エピソード 90: 4080.40
エピソード 100: 6615.40
エピソード 110: 4033.90
エピソード 120: 4058.60
エピソード 130: 4408.40
エピソード 140: 5646.50
エピソード 150: 2184.20
エピソード 160: 3214.10
エピソード 170: 8612.00
エピソード 180: 2482.80
エピソード 190: 5328.60
エピソード 200: 2920.70
エピソード 210: 3914.90
エピソード 220: 11280.00
エピソード 230: 5236.80
エピソード 240: 2654.40
エピソード 250: 3857.20
エピソード 260: 3927.10
エピソード 270: 3694.70
エピソード 280: 8683.70
エピソード 290: 4452.00
エピソード 300: 3578.40
エピソード 310: 3837.30
エピソード 320: 3224.30
エピソード 330: 4733.30
エピソード 340: 10339.70
エピソード 350: 2822.60
エピソード 360: 1912.10
エピソード 370: 3461.00
エピソード 380: 2236.80
エピソード 390: 2435.30
エピソード 400: 2259.60
エピソード 410: 2782.50
エピソード 420: 3695.40
エピソード 430: 4415.00
エピソード 440: 4689.10
エピソード 450: 5247.00
エピソード 460: 6006.60
エピソード 470: 3660.70
エピソード 480: 3643.40
エピソード 490: 5638.60
エピソード 500: 2748.70
エピソード 510: 2884.60
エピソード 520: 2491.70
エピソード 530: 3360.30
エピソード 540: 2922.20
エピソード 550: 3876.20
エピソード 560: 4503.40
エピソード 570: 4918.00
エピソード 580: 2679.10
エピソード 590: 3456.10
エピソード 600: 2681.70
エピソード 610: 2769.10
エピソード 620: 4633.00
エピソード 630: 4511.80
エピソード 640: 3333.70
エピソード 650: 5058.50
エピソード 660: 5778.60
エピソード 670: 8860.60
エピソード 680: 2619.70
エピソード 690: 3192.20
エピソード 700: 4558.50
エピソード 710: 2133.40
エピソード 720: 2494.90
エピソード 730: 3127.80
エピソード 740: 5384.60
エピソード 750: 3276.30
エピソード 760: 2453.50
エピソード 770: 5795.80
エピソード 780: 2447.30
エピソード 790: 2575.90
エピソード 800: 2773.30
エピソード 810: 5364.60
エピソード 820: 3198.30
エピソード 830: 3082.90
エピソード 840: 5283.90
エピソード 850: 7139.10
エピソード 860: 3010.70
エピソード 870: 4560.60
エピソード 880: 2279.90
エピソード 890: 5373.40
エピソード 900: 3352.00
エピソード 910: 3486.40
エピソード 920: 4759.10
エピソード 930: 12088.10
エピソード 940: 3617.60
エピソード 950: 2551.30
エピソード 960: 2629.60
エピソード 970: 2639.20
エピソード 980: 2938.10
エピソード 990: 5648.70
エピソード 1000: 3042.60
エピソード 1010: 2518.40
エピソード 1020: 4487.60
エピソード 1030: 6940.10
エピソード 1040: 2233.80
エピソード 1050: 3210.60
エピソード 1060: 4194.20
エピソード 1070: 5273.10
エピソード 1080: 2473.90
エピソード 1090: 5239.70
エピソード 1100: 5928.00
エピソード 1110: 2898.40
エピソード 1120: 2801.50
